New_ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary,left_company
369,0.48,0.69,4.0,245.0,3.0,0.0,0.0,management,medium,1
370,0.12,0.55,5.0,242.0,4.0,0.0,0.0,marketing,medium,1
371,0.78,0.98,5.0,158.0,2.0,0.0,0.0,marketing,medium,1
372,0.71,0.74,3.0,163.0,3.0,1.0,0.0,marketing,medium,1
373,0.38,0.69,3.0,99.0,3.0,1.0,0.0,sales,high,1
374,0.57,0.85,4.0,164.0,3.0,0.0,0.0,sales,low,1
375,0.72,0.51,3.0,160.0,3.0,0.0,0.0,sales,medium,1
376,0.6,0.57,2.0,184.0,3.0,0.0,0.0,sales,medium,1
377,0.61,0.55,5.0,266.0,2.0,0.0,0.0,sales,medium,1
378,0.67,0.64,4.0,190.0,2.0,0.0,0.0,sales,medium,1
379,0.97,0.97,5.0,192.0,2.0,0.0,0.0,sales,low,1
380,0.22,0.6,3.0,205.0,6.0,1.0,0.0,sales,low,1
381,0.15,0.53,4.0,205.0,5.0,1.0,0.0,sales,low,1
382,0.6,0.6,3.0,258.0,3.0,0.0,0.0,sales,low,1
383,0.15,0.8,5.0,151.0,2.0,1.0,0.0,sales,low,1
384,0.5,0.81,3.0,148.0,2.0,0.0,0.0,sales,low,1
385,0.9,0.67,3.0,179.0,2.0,0.0,0.0,sales,low,1
386,0.84,0.51,6.0,141.0,2.0,1.0,0.0,sales,low,1
387,0.74,0.78,5.0,216.0,2.0,0.0,0.0,sales,low,1
388,0.72,0.51,3.0,235.0,2.0,0.0,0.0,sales,low,1
389,0.93,0.63,3.0,160.0,4.0,1.0,0.0,sales,low,1
390,0.54,0.69,3.0,141.0,4.0,0.0,0.0,sales,low,1
391,0.87,0.65,4.0,246.0,2.0,1.0,0.0,sales,low,1
392,0.19,0.98,5.0,226.0,4.0,1.0,0.0,accounting,low,1
393,0.33,0.4,4.0,212.0,2.0,1.0,0.0,accounting,low,1
394,0.94,0.93,4.0,220.0,3.0,0.0,0.0,accounting,low,1
395,0.77,0.49,4.0,266.0,2.0,0.0,0.0,hr,low,1
396,0.48,0.82,3.0,183.0,2.0,0.0,0.0,hr,low,1
397,0.7,0.74,5.0,263.0,3.0,1.0,0.0,hr,low,1
398,0.54,0.93,4.0,161.0,4.0,1.0,0.0,hr,low,1
399,0.61,0.98,4.0,199.0,2.0,0.0,0.0,technical,low,1
400,0.97,0.4,4.0,258.0,4.0,1.0,0.0,technical,medium,1
401,0.6,0.85,3.0,209.0,2.0,1.0,0.0,technical,medium,1
402,0.93,0.84,5.0,135.0,3.0,0.0,0.0,technical,medium,1
403,0.48,0.69,4.0,222.0,2.0,0.0,0.0,technical,medium,1
404,0.16,0.76,5.0,192.0,3.0,0.0,0.0,technical,medium,1
405,0.18,0.75,3.0,250.0,3.0,0.0,0.0,technical,medium,1
406,0.84,0.75,3.0,187.0,3.0,1.0,0.0,technical,medium,1
407,0.69,0.63,4.0,217.0,3.0,0.0,0.0,technical,medium,1
408,0.22,0.88,4.0,213.0,3.0,1.0,0.0,technical,medium,1
409,0.83,0.52,4.0,273.0,3.0,0.0,0.0,technical,medium,1
410,0.58,0.5,2.0,132.0,3.0,0.0,0.0,support,medium,1
411,0.61,0.62,4.0,140.0,3.0,1.0,0.0,support,medium,1
412,0.67,0.5,4.0,173.0,2.0,1.0,0.0,support,high,1
413,0.56,0.76,4.0,189.0,2.0,0.0,0.0,support,low,1
414,0.74,0.74,3.0,156.0,3.0,0.0,0.0,support,medium,1
415,0.92,0.97,4.0,238.0,5.0,1.0,0.0,support,medium,1
416,0.81,0.68,5.0,230.0,2.0,0.0,0.0,support,medium,1
417,0.48,0.49,4.0,242.0,2.0,1.0,0.0,support,medium,1
418,0.73,0.72,4.0,197.0,3.0,0.0,0.0,support,low,1
419,0.97,0.66,6.0,164.0,5.0,0.0,0.0,support,low,1
420,0.15,0.51,6.0,248.0,5.0,0.0,0.0,support,low,1
421,0.69,0.76,5.0,255.0,6.0,0.0,0.0,technical,low,1
422,0.61,0.68,5.0,225.0,4.0,0.0,0.0,technical,low,1
423,0.86,0.58,3.0,151.0,2.0,0.0,0.0,technical,low,1
424,0.55,0.88,4.0,252.0,3.0,0.0,0.0,management,low,1
425,0.9,0.74,4.0,206.0,4.0,1.0,0.0,IT,low,1
426,0.65,0.4,2.0,141.0,2.0,0.0,0.0,IT,low,1
427,0.81,0.92,5.0,259.0,3.0,0.0,0.0,IT,low,1
428,0.65,0.86,5.0,250.0,3.0,0.0,0.0,IT,low,1
429,0.47,0.86,4.0,169.0,6.0,0.0,0.0,IT,low,1
430,0.93,0.53,3.0,200.0,3.0,1.0,0.0,product_mng,low,1
431,0.77,0.9,4.0,104.0,5.0,0.0,0.0,product_mng,low,1
432,0.87,0.82,6.0,176.0,3.0,0.0,0.0,product_mng,low,1
433,0.87,0.84,5.0,137.0,2.0,0.0,0.0,product_mng,low,1
434,0.65,0.75,2.0,151.0,3.0,0.0,0.0,IT,low,1
435,0.21,0.7,6.0,130.0,6.0,1.0,0.0,RandD,low,1
436,0.75,0.59,4.0,199.0,2.0,0.0,0.0,RandD,low,1
437,0.72,0.86,4.0,191.0,2.0,0.0,0.0,RandD,low,1
438,0.88,0.63,3.0,273.0,3.0,1.0,0.0,RandD,low,1
439,0.66,0.58,3.0,205.0,3.0,0.0,0.0,RandD,medium,1
440,0.8,0.75,3.0,181.0,3.0,0.0,0.0,marketing,medium,1
441,0.22,0.55,4.0,261.0,3.0,1.0,0.0,sales,medium,1
442,0.92,0.69,3.0,192.0,3.0,0.0,0.0,accounting,medium,1
443,0.54,0.77,4.0,271.0,3.0,0.0,0.0,support,medium,1
444,0.91,0.56,4.0,158.0,3.0,0.0,0.0,technical,medium,1
445,0.77,0.83,4.0,231.0,2.0,0.0,0.0,management,medium,1
446,0.61,0.51,3.0,156.0,3.0,1.0,0.0,marketing,medium,1
447,0.48,0.9,4.0,201.0,4.0,0.0,0.0,marketing,medium,1
448,0.25,0.69,3.0,187.0,4.0,0.0,0.0,marketing,medium,1
449,0.91,0.7,3.0,132.0,4.0,0.0,0.0,sales,medium,1
450,0.72,0.58,5.0,147.0,3.0,1.0,0.0,sales,medium,1
451,0.77,0.71,4.0,223.0,3.0,0.0,0.0,sales,high,1
452,0.41,0.4,2.0,194.0,2.0,0.0,0.0,sales,low,1
453,0.51,0.49,4.0,234.0,2.0,0.0,0.0,sales,medium,1
454,0.72,0.79,3.0,149.0,3.0,0.0,0.0,sales,medium,1
455,0.47,0.57,3.0,162.0,3.0,1.0,0.0,sales,medium,1
456,0.53,0.67,4.0,238.0,2.0,0.0,0.0,sales,medium,1
457,0.65,0.52,5.0,149.0,3.0,0.0,0.0,sales,low,1
458,0.18,0.75,4.0,170.0,5.0,0.0,0.0,sales,low,1
459,0.61,0.48,3.0,250.0,2.0,0.0,0.0,sales,low,1
460,0.86,0.72,4.0,167.0,2.0,0.0,0.0,sales,low,1
461,0.14,0.77,4.0,166.0,5.0,0.0,0.0,sales,low,1
462,0.63,0.8,3.0,205.0,2.0,0.0,0.0,sales,low,1
463,0.79,0.57,3.0,250.0,3.0,0.0,0.0,sales,low,1
464,0.78,0.97,4.0,142.0,3.0,0.0,0.0,sales,low,1
465,0.14,0.52,4.0,217.0,6.0,0.0,0.0,sales,low,1
466,0.85,0.54,3.0,139.0,3.0,0.0,0.0,sales,low,1
467,0.85,0.75,4.0,139.0,3.0,0.0,0.0,sales,low,1
468,0.91,0.76,5.0,152.0,3.0,0.0,0.0,accounting,low,1
469,0.76,0.74,3.0,224.0,2.0,0.0,0.0,accounting,low,1
470,0.62,0.72,5.0,180.0,3.0,0.0,0.0,accounting,low,1
471,0.53,0.69,4.0,216.0,2.0,0.0,0.0,hr,low,1
472,0.97,0.63,3.0,133.0,3.0,0.0,0.0,hr,low,1
473,0.48,0.53,4.0,271.0,3.0,0.0,0.0,hr,low,1
474,0.5,0.55,4.0,148.0,3.0,1.0,0.0,hr,low,1
475,0.32,0.42,2.0,99.0,4.0,0.0,0.0,technical,low,1
476,0.58,0.77,4.0,196.0,2.0,1.0,0.0,technical,low,1
477,0.81,0.83,3.0,196.0,2.0,0.0,0.0,technical,low,1
478,0.48,0.84,4.0,228.0,3.0,0.0,0.0,technical,medium,1
479,0.96,0.88,4.0,165.0,2.0,0.0,0.0,technical,medium,1
480,0.56,0.9,3.0,235.0,2.0,0.0,0.0,technical,medium,1
481,0.63,0.96,4.0,167.0,2.0,0.0,0.0,technical,medium,1
482,0.21,0.5,5.0,255.0,5.0,0.0,0.0,technical,medium,1
483,0.94,0.78,3.0,184.0,3.0,1.0,0.0,technical,medium,1
484,0.94,0.89,4.0,239.0,3.0,0.0,0.0,technical,medium,1
485,0.96,0.54,3.0,153.0,2.0,0.0,0.0,technical,medium,1
486,0.49,0.5,4.0,187.0,5.0,1.0,0.0,support,medium,1
487,0.82,0.68,2.0,285.0,2.0,0.0,0.0,support,medium,1
488,0.6,0.5,3.0,274.0,3.0,0.0,0.0,support,medium,1
489,0.76,0.5,3.0,156.0,3.0,1.0,0.0,support,medium,1
490,0.69,0.64,5.0,265.0,2.0,1.0,0.0,support,high,1
491,1.0,0.94,4.0,144.0,3.0,0.0,0.0,support,low,1
492,0.62,0.66,4.0,143.0,3.0,0.0,0.0,support,medium,1
493,0.4,0.99,4.0,214.0,6.0,1.0,0.0,support,medium,1
494,0.94,0.91,3.0,163.0,3.0,0.0,0.0,support,medium,1
495,0.76,0.84,4.0,236.0,4.0,0.0,0.0,support,medium,1
496,0.58,0.69,3.0,146.0,4.0,0.0,0.0,support,low,1
497,0.85,0.78,4.0,106.0,2.0,0.0,0.0,technical,low,1
498,0.45,0.52,2.0,105.0,3.0,0.0,0.0,technical,low,1
499,0.13,0.67,3.0,181.0,4.0,0.0,0.0,technical,low,1
500,0.24,0.5,5.0,174.0,4.0,0.0,0.0,management,low,1
501,0.64,0.69,3.0,207.0,2.0,1.0,0.0,IT,low,1
502,0.63,0.61,6.0,118.0,2.0,0.0,0.0,IT,low,1
503,0.61,0.99,4.0,251.0,2.0,0.0,0.0,IT,low,1
504,0.71,0.99,2.0,136.0,3.0,0.0,0.0,IT,low,1
505,0.9,0.89,5.0,249.0,3.0,1.0,0.0,IT,low,1
506,0.17,0.76,4.0,171.0,5.0,0.0,0.0,product_mng,low,1
507,0.93,0.97,3.0,256.0,2.0,1.0,0.0,product_mng,low,1
508,0.83,0.89,5.0,141.0,3.0,1.0,0.0,product_mng,low,1
509,0.58,0.75,4.0,186.0,2.0,0.0,0.0,product_mng,low,1
510,0.76,0.5,3.0,258.0,3.0,0.0,0.0,IT,low,1
511,0.5,0.78,3.0,228.0,2.0,0.0,0.0,RandD,low,1
512,0.22,0.81,5.0,205.0,4.0,0.0,0.0,RandD,low,1
513,0.9,0.88,4.0,174.0,3.0,0.0,0.0,RandD,low,1
514,0.7,0.63,3.0,155.0,4.0,1.0,0.0,RandD,low,1
515,0.73,0.85,5.0,245.0,3.0,0.0,0.0,RandD,low,1
516,0.84,0.87,3.0,271.0,3.0,0.0,0.0,marketing,low,1
517,0.55,0.63,5.0,184.0,4.0,0.0,0.0,marketing,medium,1
518,0.63,0.98,4.0,175.0,2.0,0.0,0.0,sales,medium,1
519,0.51,0.92,3.0,224.0,3.0,0.0,0.0,accounting,medium,1
520,0.81,0.76,4.0,177.0,3.0,0.0,0.0,support,medium,1
521,0.8,0.96,4.0,268.0,3.0,0.0,0.0,technical,medium,1
522,0.99,0.97,4.0,208.0,3.0,0.0,0.0,management,medium,1
523,0.9,0.87,5.0,219.0,2.0,0.0,0.0,marketing,medium,1
524,0.65,0.67,5.0,128.0,5.0,0.0,0.0,marketing,medium,1
525,0.75,0.75,3.0,273.0,3.0,0.0,0.0,marketing,medium,1
526,0.62,0.49,4.0,218.0,4.0,0.0,0.0,sales,medium,1
527,0.61,0.63,5.0,230.0,3.0,0.0,0.0,sales,medium,1
528,0.24,0.6,4.0,195.0,5.0,0.0,0.0,sales,medium,1
529,0.71,0.63,3.0,254.0,3.0,1.0,0.0,sales,high,1
530,0.49,0.8,2.0,275.0,2.0,0.0,0.0,sales,low,1
531,0.44,0.66,3.0,162.0,2.0,0.0,0.0,sales,medium,1
532,0.75,0.87,4.0,193.0,3.0,0.0,0.0,sales,medium,1
533,0.74,0.84,3.0,239.0,4.0,0.0,0.0,sales,medium,1
534,0.62,0.87,5.0,149.0,3.0,0.0,0.0,sales,medium,1
535,0.51,0.58,3.0,155.0,3.0,0.0,0.0,sales,low,1
536,0.61,0.59,5.0,271.0,2.0,0.0,0.0,sales,low,1
537,0.56,0.49,5.0,163.0,3.0,0.0,0.0,sales,low,1
538,0.79,0.76,3.0,160.0,3.0,0.0,0.0,sales,low,1
539,0.68,0.75,6.0,274.0,5.0,0.0,0.0,sales,low,1
540,0.9,0.84,2.0,199.0,3.0,0.0,0.0,sales,low,1
541,0.83,0.93,5.0,241.0,3.0,0.0,0.0,sales,low,1
542,0.94,0.82,3.0,187.0,3.0,0.0,0.0,sales,low,1
543,0.21,0.65,5.0,223.0,3.0,1.0,0.0,sales,low,1
544,0.58,0.87,3.0,268.0,2.0,0.0,0.0,sales,low,1
545,0.52,0.38,6.0,169.0,3.0,0.0,0.0,accounting,low,1
546,0.18,0.67,5.0,285.0,5.0,0.0,0.0,accounting,low,1
547,0.94,0.91,5.0,254.0,3.0,0.0,0.0,accounting,low,1
548,0.69,0.5,3.0,208.0,4.0,0.0,0.0,hr,low,1
549,0.65,0.83,4.0,218.0,3.0,0.0,0.0,hr,low,1
550,0.46,0.62,2.0,187.0,3.0,0.0,0.0,hr,low,1
551,0.72,0.62,4.0,256.0,3.0,0.0,0.0,hr,low,1
552,0.3,0.37,6.0,278.0,3.0,0.0,0.0,technical,low,1
553,0.51,0.51,4.0,204.0,2.0,0.0,0.0,technical,low,1
554,0.43,0.75,3.0,108.0,2.0,0.0,0.0,technical,low,1
555,0.56,0.94,3.0,226.0,2.0,0.0,0.0,technical,low,1
556,0.63,0.91,4.0,246.0,3.0,0.0,0.0,technical,medium,1
557,0.61,0.55,5.0,260.0,3.0,0.0,0.0,technical,medium,1
558,0.53,0.73,4.0,248.0,2.0,0.0,0.0,technical,medium,1
559,0.87,0.75,3.0,132.0,3.0,0.0,0.0,technical,medium,1
560,0.68,0.7,4.0,185.0,4.0,0.0,0.0,technical,medium,1
561,0.78,0.84,3.0,269.0,2.0,0.0,0.0,technical,medium,1
562,0.49,0.95,4.0,156.0,2.0,0.0,0.0,technical,medium,1
563,0.96,0.81,3.0,212.0,3.0,0.0,0.0,support,medium,1
564,0.83,0.74,3.0,221.0,2.0,0.0,0.0,support,medium,1
565,0.48,0.67,5.0,273.0,3.0,0.0,0.0,support,medium,1
566,0.63,0.86,4.0,271.0,3.0,1.0,0.0,support,medium,1
567,0.87,0.38,4.0,183.0,5.0,0.0,0.0,support,medium,1
568,0.21,0.9,4.0,271.0,6.0,0.0,0.0,support,high,1
569,0.79,0.58,5.0,165.0,3.0,0.0,0.0,support,low,1
570,0.8,0.96,3.0,257.0,5.0,0.0,0.0,support,medium,1
571,0.78,0.82,4.0,143.0,3.0,0.0,0.0,support,medium,1
572,0.67,0.65,5.0,156.0,2.0,0.0,0.0,support,medium,1
573,0.67,0.71,3.0,190.0,3.0,1.0,0.0,support,medium,1
574,0.26,0.67,2.0,242.0,6.0,0.0,0.0,technical,low,1
575,0.89,0.83,5.0,267.0,4.0,0.0,0.0,technical,low,1
576,0.7,0.53,4.0,152.0,3.0,0.0,0.0,technical,low,1
577,0.51,0.48,5.0,136.0,4.0,0.0,0.0,management,low,1
578,0.53,0.88,3.0,157.0,3.0,0.0,0.0,IT,low,1
579,0.76,0.51,4.0,281.0,3.0,0.0,0.0,IT,low,1
580,0.86,0.93,5.0,208.0,2.0,0.0,0.0,IT,low,1
581,0.63,0.96,5.0,152.0,3.0,0.0,0.0,IT,low,1
582,0.58,0.86,5.0,271.0,3.0,0.0,0.0,IT,low,1
583,0.58,0.83,4.0,163.0,3.0,1.0,0.0,product_mng,low,1
584,0.9,0.82,4.0,136.0,3.0,0.0,0.0,product_mng,low,1
585,0.79,0.57,4.0,233.0,2.0,0.0,0.0,product_mng,low,1
586,0.8,0.74,4.0,221.0,4.0,0.0,0.0,product_mng,low,1
587,0.53,0.65,2.0,189.0,2.0,1.0,0.0,IT,low,1
588,0.52,0.84,2.0,226.0,3.0,0.0,0.0,RandD,low,1
589,0.82,0.59,5.0,201.0,3.0,0.0,0.0,RandD,low,1
590,0.68,0.9,2.0,133.0,4.0,0.0,0.0,RandD,low,1
591,0.21,0.61,3.0,173.0,2.0,0.0,0.0,RandD,low,1
592,0.81,0.5,4.0,152.0,3.0,1.0,0.0,RandD,low,1
593,0.57,0.9,3.0,256.0,4.0,0.0,0.0,RandD,low,1
594,0.99,0.72,3.0,119.0,2.0,1.0,0.0,marketing,low,1
595,0.9,1.0,4.0,207.0,3.0,0.0,0.0,sales,medium,1
596,0.76,0.64,3.0,189.0,3.0,0.0,0.0,accounting,medium,1
597,0.56,0.92,4.0,172.0,2.0,0.0,0.0,support,medium,1
598,0.5,0.93,6.0,150.0,3.0,1.0,0.0,technical,medium,1
599,0.48,0.89,5.0,179.0,3.0,0.0,0.0,management,medium,1
600,0.99,0.97,3.0,257.0,2.0,0.0,0.0,marketing,medium,1
601,0.76,0.8,5.0,229.0,2.0,0.0,0.0,marketing,medium,1
602,0.93,0.97,4.0,227.0,3.0,0.0,0.0,marketing,medium,1
603,0.99,0.78,4.0,140.0,3.0,0.0,0.0,sales,medium,1
604,0.85,0.78,4.0,251.0,3.0,0.0,0.0,sales,medium,1
605,0.63,0.95,4.0,137.0,3.0,0.0,0.0,sales,medium,1
606,0.63,0.78,3.0,153.0,3.0,1.0,0.0,sales,medium,1
607,0.5,0.65,5.0,242.0,3.0,0.0,0.0,sales,high,1
608,0.52,0.57,3.0,150.0,3.0,0.0,0.0,sales,low,1
609,0.63,0.99,3.0,247.0,3.0,0.0,0.0,sales,medium,1
610,0.78,0.5,4.0,212.0,2.0,0.0,0.0,sales,medium,1
611,0.98,0.53,3.0,234.0,3.0,0.0,0.0,sales,medium,1
612,0.14,1.0,5.0,174.0,5.0,0.0,0.0,sales,medium,1
613,0.7,0.9,3.0,225.0,2.0,0.0,0.0,sales,low,1
614,0.88,0.6,4.0,224.0,2.0,0.0,0.0,sales,low,1
615,0.72,0.62,3.0,270.0,4.0,0.0,0.0,sales,low,1
616,0.88,0.51,4.0,139.0,3.0,0.0,0.0,sales,low,1
617,0.71,0.51,3.0,248.0,4.0,0.0,0.0,sales,low,1
618,0.6,0.85,3.0,172.0,2.0,0.0,0.0,sales,low,1
619,0.88,0.86,4.0,224.0,3.0,1.0,0.0,sales,low,1
620,0.55,0.72,5.0,232.0,4.0,0.0,0.0,sales,low,1
621,0.85,0.55,4.0,260.0,2.0,1.0,0.0,sales,low,1
622,0.84,0.51,2.0,117.0,4.0,0.0,0.0,accounting,low,1
623,0.91,0.61,4.0,243.0,2.0,1.0,0.0,accounting,low,1
624,0.82,0.62,4.0,202.0,2.0,0.0,0.0,accounting,low,1
625,0.6,0.91,2.0,168.0,4.0,0.0,0.0,hr,low,1
626,0.89,0.71,5.0,194.0,3.0,0.0,0.0,hr,low,1
627,0.6,0.97,4.0,219.0,4.0,1.0,0.0,hr,low,1
628,0.64,0.52,4.0,207.0,3.0,0.0,0.0,hr,low,1
629,0.93,0.88,4.0,177.0,3.0,0.0,0.0,technical,low,1
630,0.81,0.99,3.0,239.0,2.0,1.0,0.0,technical,low,1
631,0.31,0.49,4.0,165.0,3.0,1.0,0.0,technical,low,1
632,0.68,0.69,4.0,225.0,2.0,0.0,0.0,technical,low,1
633,0.78,0.59,3.0,212.0,2.0,0.0,0.0,technical,low,1
634,0.44,0.42,4.0,159.0,4.0,0.0,0.0,technical,medium,1
635,0.64,0.93,4.0,233.0,2.0,1.0,0.0,technical,medium,1
636,0.81,0.63,4.0,108.0,6.0,0.0,0.0,technical,medium,1
637,0.5,0.49,3.0,214.0,3.0,0.0,0.0,technical,medium,1
638,0.69,0.61,5.0,229.0,3.0,0.0,0.0,technical,medium,1
639,0.77,0.75,4.0,223.0,3.0,0.0,0.0,technical,medium,1
640,0.69,0.56,4.0,178.0,3.0,0.0,0.0,support,medium,1
641,0.87,0.68,4.0,246.0,2.0,0.0,0.0,support,medium,1
642,0.85,0.91,4.0,145.0,3.0,0.0,0.0,support,medium,1
643,0.83,0.83,4.0,224.0,4.0,0.0,0.0,support,medium,1
644,0.68,0.51,3.0,259.0,3.0,0.0,0.0,support,medium,1
645,0.78,0.65,4.0,207.0,2.0,0.0,0.0,support,medium,1
646,0.78,0.89,3.0,253.0,3.0,0.0,0.0,support,high,1
647,0.93,0.68,4.0,196.0,2.0,1.0,0.0,support,low,1
648,0.54,0.75,3.0,240.0,3.0,0.0,0.0,support,medium,1
649,0.76,0.56,3.0,255.0,3.0,0.0,0.0,support,medium,1
650,0.4,0.72,3.0,139.0,2.0,0.0,0.0,support,medium,1
651,0.73,0.81,3.0,168.0,2.0,0.0,0.0,technical,medium,1
652,0.86,0.98,5.0,233.0,3.0,0.0,0.0,technical,low,1
653,0.38,0.68,5.0,211.0,6.0,0.0,0.0,technical,low,1
654,0.71,0.48,5.0,114.0,3.0,0.0,0.0,management,low,1
655,0.58,0.97,5.0,202.0,2.0,0.0,0.0,IT,low,1
656,0.67,0.59,3.0,177.0,3.0,1.0,0.0,IT,low,1
657,0.55,0.76,4.0,233.0,4.0,0.0,0.0,IT,low,1
658,0.76,0.98,2.0,111.0,2.0,0.0,0.0,IT,low,1
659,0.7,0.82,3.0,178.0,3.0,0.0,0.0,IT,low,1
660,0.66,0.46,4.0,204.0,4.0,0.0,0.0,product_mng,low,1
661,0.96,0.72,3.0,272.0,3.0,0.0,0.0,product_mng,low,1
662,0.6,0.77,4.0,157.0,4.0,0.0,0.0,product_mng,low,1
663,0.54,0.94,5.0,229.0,3.0,1.0,0.0,product_mng,low,1
664,0.85,0.9,5.0,202.0,3.0,0.0,0.0,IT,low,1
665,0.96,0.84,3.0,264.0,3.0,0.0,0.0,RandD,low,1
666,0.86,0.62,3.0,256.0,3.0,1.0,0.0,RandD,low,1
667,0.53,0.87,3.0,151.0,2.0,0.0,0.0,RandD,low,1
668,0.91,0.95,3.0,251.0,3.0,0.0,0.0,RandD,low,1
669,0.33,0.7,5.0,271.0,4.0,0.0,0.0,RandD,low,1
670,0.75,0.73,4.0,274.0,2.0,0.0,0.0,RandD,low,1
671,0.97,0.8,3.0,169.0,3.0,0.0,0.0,marketing,low,1
672,0.68,0.51,4.0,176.0,4.0,1.0,0.0,sales,low,1
673,0.68,0.7,5.0,168.0,2.0,0.0,0.0,accounting,medium,1
674,0.57,0.87,4.0,171.0,2.0,0.0,0.0,support,medium,1
675,0.87,0.9,4.0,214.0,3.0,0.0,0.0,technical,medium,1
676,0.5,0.91,5.0,224.0,2.0,1.0,0.0,management,medium,1
677,0.76,0.59,3.0,191.0,4.0,0.0,0.0,marketing,medium,1
678,0.79,0.61,5.0,96.0,4.0,0.0,0.0,marketing,medium,1
679,0.17,0.9,6.0,217.0,6.0,1.0,0.0,marketing,medium,1
680,0.6,0.62,4.0,135.0,2.0,1.0,0.0,sales,medium,1
681,0.89,0.67,3.0,226.0,3.0,0.0,0.0,sales,medium,1
682,0.69,0.87,3.0,202.0,2.0,0.0,0.0,sales,medium,1
683,0.68,0.85,2.0,180.0,6.0,0.0,0.0,sales,medium,1
684,0.61,0.87,5.0,174.0,4.0,0.0,0.0,sales,medium,1
685,0.63,0.5,3.0,140.0,2.0,0.0,0.0,sales,high,1
686,0.5,0.96,4.0,147.0,3.0,0.0,0.0,sales,low,1
687,0.49,0.74,2.0,263.0,3.0,1.0,0.0,sales,medium,1
688,0.83,0.55,5.0,261.0,5.0,0.0,0.0,sales,medium,1
689,0.59,0.71,2.0,176.0,2.0,1.0,0.0,sales,medium,1
690,0.75,0.93,2.0,98.0,5.0,0.0,0.0,sales,medium,1
691,0.66,0.48,3.0,192.0,3.0,1.0,0.0,sales,low,1
692,0.68,0.51,4.0,157.0,3.0,0.0,0.0,sales,low,1
693,0.73,0.58,5.0,230.0,3.0,0.0,0.0,sales,low,1
694,0.98,0.53,4.0,192.0,2.0,1.0,0.0,sales,low,1
695,0.86,0.65,3.0,161.0,3.0,0.0,0.0,sales,low,1
696,0.5,0.55,3.0,176.0,3.0,0.0,0.0,sales,low,1
697,0.76,0.76,3.0,216.0,3.0,0.0,0.0,sales,low,1
698,0.3,0.47,4.0,176.0,2.0,0.0,0.0,sales,low,1
699,0.3,0.86,3.0,276.0,5.0,1.0,0.0,accounting,low,1
700,0.64,0.59,3.0,174.0,3.0,1.0,0.0,accounting,low,1
701,0.59,0.75,3.0,106.0,2.0,0.0,0.0,accounting,low,1
702,0.85,0.63,4.0,154.0,3.0,0.0,0.0,hr,low,1
703,0.76,0.93,3.0,271.0,5.0,0.0,0.0,hr,low,1
704,0.63,0.5,5.0,246.0,2.0,0.0,0.0,hr,low,1
705,0.65,0.86,4.0,264.0,2.0,1.0,0.0,hr,low,1
706,0.43,0.68,3.0,197.0,2.0,0.0,0.0,technical,low,1
707,0.83,0.56,4.0,165.0,2.0,0.0,0.0,technical,low,1
708,0.49,0.77,4.0,218.0,2.0,0.0,0.0,technical,low,1
709,0.67,0.73,3.0,203.0,2.0,0.0,0.0,technical,low,1
710,0.9,0.47,2.0,107.0,6.0,1.0,0.0,technical,low,1
711,0.83,0.96,3.0,179.0,2.0,0.0,0.0,technical,low,1
712,0.92,0.84,5.0,264.0,3.0,0.0,0.0,technical,medium,1
713,0.83,0.7,5.0,154.0,3.0,0.0,0.0,technical,medium,1
714,0.64,0.55,4.0,167.0,3.0,1.0,0.0,technical,medium,1
715,0.93,0.97,4.0,158.0,3.0,1.0,0.0,technical,medium,1
716,0.6,0.87,4.0,227.0,3.0,1.0,0.0,technical,medium,1
717,0.74,0.69,3.0,230.0,2.0,0.0,0.0,support,medium,1
718,0.56,0.75,5.0,143.0,5.0,0.0,0.0,support,medium,1
719,0.61,0.77,4.0,142.0,3.0,0.0,0.0,support,medium,1
720,0.63,0.62,4.0,184.0,4.0,0.0,0.0,support,medium,1
721,0.24,0.62,5.0,169.0,4.0,0.0,0.0,support,medium,1
722,0.17,0.56,5.0,218.0,4.0,1.0,0.0,support,medium,1
723,0.46,0.64,2.0,121.0,3.0,0.0,0.0,support,medium,1
724,0.68,0.48,4.0,251.0,4.0,0.0,0.0,support,high,1
725,0.68,0.6,2.0,192.0,6.0,0.0,0.0,support,low,1
726,0.16,0.71,6.0,227.0,5.0,0.0,0.0,support,medium,1
727,0.15,0.56,6.0,140.0,5.0,0.0,0.0,support,medium,1
728,0.55,0.49,3.0,152.0,2.0,0.0,0.0,technical,medium,1
729,0.72,0.66,4.0,202.0,4.0,0.0,0.0,technical,medium,1
730,0.91,0.89,2.0,219.0,4.0,0.0,0.0,technical,low,1
731,0.3,0.91,4.0,248.0,4.0,0.0,0.0,management,low,1
732,0.56,0.68,5.0,203.0,2.0,0.0,0.0,IT,low,1
733,0.94,0.94,3.0,255.0,3.0,0.0,0.0,IT,low,1
734,0.82,0.63,5.0,177.0,3.0,0.0,0.0,IT,low,1
735,0.66,0.86,5.0,185.0,3.0,0.0,0.0,IT,low,1
736,0.74,0.64,4.0,101.0,6.0,1.0,0.0,IT,low,1
737,0.63,0.5,3.0,246.0,3.0,0.0,0.0,product_mng,low,1
738,0.65,0.42,6.0,220.0,2.0,0.0,0.0,product_mng,low,1
739,0.56,0.81,3.0,145.0,2.0,0.0,0.0,product_mng,low,1
